8.000000e-14 4.011056e-18 -5.638070e-18 -1.627014e-18 
8.100000e-14 4.164547e-18 -5.246035e-18 -1.081488e-18 
8.200000e-14 4.325494e-18 -4.828200e-18 -5.027063e-19 
8.300000e-14 4.494324e-18 -4.382605e-18 1.117191e-19 
8.400000e-14 4.671489e-18 -3.906954e-18 7.645355e-19 
8.500000e-14 4.857488e-18 -3.398720e-18 1.458768e-18 
8.600000e-14 5.052832e-18 -2.855154e-18 2.197677e-18 
8.700000e-14 5.258079e-18 -2.273252e-18 2.984827e-18 
8.800000e-14 5.473875e-18 -1.649795e-18 3.824080e-18 
8.900000e-14 5.700826e-18 -9.810259e-19 4.719800e-18 
9.000000e-14 5.939503e-18 -2.631338e-19 5.676369e-18 
9.100000e-14 6.190604e-18 5.082995e-19 6.698904e-18 
9.200000e-14 6.454860e-18 1.338458e-18 7.793319e-18 
9.300000e-14 6.733027e-18 2.232775e-18 8.965803e-18 
9.400000e-14 7.025923e-18 3.197290e-18 1.022321e-17 
9.500000e-14 7.334915e-18 4.238107e-18 1.157302e-17 
9.600000e-14 7.660908e-18 5.362552e-18 1.302346e-17 
9.700000e-14 8.004355e-18 6.578455e-18 1.458281e-17 
9.800000e-14 8.366174e-18 7.893964e-18 1.626014e-17 
9.900000e-14 8.747324e-18 9.317811e-18 1.806514e-17 
1.000000e-13 9.148812e-18 1.085913e-17 2.000794e-17 
1.010000e-13 9.571528e-18 1.252736e-17 2.209888e-17 
1.020000e-13 1.001658e-17 1.433196e-17 2.434853e-17 
1.030000e-13 1.048522e-17 1.628230e-17 2.676751e-17 
1.040000e-13 1.097872e-17 1.838658e-17 2.936530e-17 
1.050000e-13 1.149846e-17 2.065240e-17 3.215086e-17 
1.060000e-13 1.204625e-17 2.308506e-17 3.513130e-17 
1.070000e-13 1.262389e-17 2.568719e-17 3.831108e-17 
1.080000e-13 1.323380e-17 2.845691e-17 4.169071e-17 
1.090000e-13 1.387820e-17 3.138815e-17 4.526635e-17 
1.100000e-13 1.455887e-17 3.446762e-17 4.902649e-17 
1.110000e-13 1.527907e-17 3.767280e-17 5.295187e-17 
1.120000e-13 1.604248e-17 4.097163e-17 5.701412e-17 
1.130000e-13 1.685211e-17 4.431983e-17 6.117194e-17 
1.140000e-13 1.771240e-17 4.766301e-17 6.537542e-17 
1.150000e-13 1.862960e-17 5.093439e-17 6.956399e-17 
1.160000e-13 1.961088e-17 5.405655e-17 7.366742e-17 
1.170000e-13 2.066357e-17 5.694830e-17 7.761186e-17 
1.180000e-13 2.179542e-17 5.953209e-17 8.132751e-17 
1.190000e-13 2.301647e-17 6.174139e-17 8.475786e-17 
1.200000e-13 2.433856e-17 6.353243e-17 8.787100e-17 
1.210000e-13 2.577698e-17 6.489207e-17 9.066904e-17 
1.220000e-13 2.734947e-17 6.584595e-17 9.319542e-17 
1.230000e-13 2.907334e-17 6.646636e-17 9.553970e-17 
1.240000e-13 3.097058e-17 6.685923e-17 9.782981e-17 
1.250000e-13 3.306650e-17 6.715408e-17 1.002206e-16 
1.260000e-13 3.538836e-17 6.749233e-17 1.028807e-16 
1.270000e-13 3.796903e-17 6.800833e-17 1.059774e-16 
1.280000e-13 4.084583e-17 6.881407e-17 1.096599e-16 
1.290000e-13 4.405894e-17 6.998832e-17 1.140473e-16 
1.300000e-13 4.765092e-17 7.157959e-17 1.192305e-16 
1.310000e-13 5.166325e-17 7.359653e-17 1.252598e-16 
1.320000e-13 5.613263e-17 7.600725e-17 1.321399e-16 
1.330000e-13 6.108887e-17 7.875138e-17 1.398402e-16 
1.340000e-13 6.654947e-17 8.176136e-17 1.483108e-16 
1.350000e-13 7.251461e-17 8.498643e-17 1.575010e-16 
1.360000e-13 7.895818e-17 8.842821e-17 1.673864e-16 
1.370000e-13 8.583219e-17 9.214340e-17 1.779756e-16 
1.380000e-13 9.306443e-17 9.624613e-17 1.893106e-16 
1.390000e-13 1.005545e-16 1.008748e-16 2.014293e-16 
1.400000e-13 1.081843e-16 1.061319e-16 2.143162e-16 
1.410000e-13 1.158407e-16 1.120323e-16 2.278730e-16 
1.420000e-13 1.234665e-16 1.184281e-16 2.418946e-16 
1.430000e-13 1.311403e-16 1.249532e-16 2.560936e-16 
1.440000e-13 1.391589e-16 1.310746e-16 2.702336e-16 
1.450000e-13 1.481193e-16 1.363044e-16 2.844237e-16 
1.460000e-13 1.589659e-16 1.404619e-16 2.994279e-16 
1.470000e-13 1.729983e-16 1.437908e-16 3.167890e-16 
1.480000e-13 1.918286e-16 1.468449e-16 3.386735e-16 
1.490000e-13 2.172764e-16 1.503569e-16 3.676332e-16 
1.500000e-13 2.511466e-16 1.550375e-16 4.061841e-16 
1.510000e-13 2.947396e-16 1.613669e-16 4.561066e-16 
1.520000e-13 3.482184e-16 1.698876e-16 5.181060e-16 
1.530000e-13 4.104503e-16 1.826316e-16 5.930818e-16 
1.540000e-13 4.811891e-16 2.038492e-16 6.850383e-16 
1.550000e-13 5.678762e-16 2.288770e-16 7.967532e-16 
1.560000e-13 6.771614e-16 2.264670e-16 9.036285e-16 
1.570000e-13 7.871724e-16 1.998772e-16 9.870496e-16 
1.580000e-13 8.748196e-16 1.824603e-16 1.057280e-15 
1.590000e-13 9.411640e-16 1.703132e-16 1.111477e-15 
1.600000e-13 9.887307e-16 1.578947e-16 1.146625e-15 
1.610000e-13 1.020645e-15 1.533269e-16 1.173972e-15 
1.620000e-13 1.047484e-15 1.479395e-16 1.195423e-15 
1.630000e-13 1.075445e-15 1.370655e-16 1.212510e-15 
1.640000e-13 1.103498e-15 1.306197e-16 1.234118e-15 
1.650000e-13 1.131948e-15 1.327323e-16 1.264681e-15 
1.660000e-13 1.163963e-15 1.409332e-16 1.304897e-15 
1.670000e-13 1.201236e-15 1.499573e-16 1.351194e-15 
1.680000e-13 1.241528e-15 1.549643e-16 1.396493e-15 
1.690000e-13 1.287250e-15 1.424545e-16 1.429705e-15 
1.700000e-13 1.336812e-15 1.151234e-16 1.451936e-15 
1.710000e-13 1.377064e-15 9.548960e-17 1.472553e-15 
1.720000e-13 1.400955e-15 9.113495e-17 1.492090e-15 
1.730000e-13 1.415210e-15 9.941800e-17 1.514628e-15 
1.740000e-13 1.435012e-15 1.033539e-16 1.538366e-15 
1.750000e-13 1.462096e-15 9.905481e-17 1.561151e-15 
1.760000e-13 1.484449e-15 1.016708e-16 1.586120e-15 
1.770000e-13 1.500198e-15 1.126106e-16 1.612809e-15 
1.780000e-13 1.516556e-15 1.247372e-16 1.641293e-15 
1.790000e-13 1.537429e-15 1.330914e-16 1.670521e-15 
1.800000e-13 1.559934e-15 1.375032e-16 1.697438e-15 
1.810000e-13 1.581294e-15 1.385057e-16 1.719800e-15 
1.820000e-13 1.604255e-15 1.424346e-16 1.746690e-15 
1.830000e-13 1.637753e-15 1.656271e-16 1.803380e-15 
1.840000e-13 1.704234e-15 1.926694e-16 1.896903e-15 
1.850000e-13 1.803977e-15 1.789686e-16 1.982946e-15 
1.860000e-13 1.909496e-15 1.750774e-16 2.084573e-15 
1.870000e-13 2.006781e-15 1.542730e-16 2.161054e-15 
1.880000e-13 2.071381e-15 1.422581e-16 2.213639e-15 
1.890000e-13 2.114959e-15 1.236420e-16 2.238601e-15 
1.900000e-13 2.155891e-15 8.794420e-17 2.243835e-15 
1.910000e-13 2.191033e-15 5.711051e-17 2.248143e-15 
1.920000e-13 2.211391e-15 3.640035e-17 2.247791e-15 
1.930000e-13 2.214313e-15 3.013230e-17 2.244445e-15 
1.940000e-13 2.207331e-15 3.125741e-17 2.238588e-15 
1.950000e-13 2.198083e-15 3.233393e-17 2.230417e-15 
1.960000e-13 2.188950e-15 3.443929e-17 2.223389e-15 
1.970000e-13 2.179699e-15 4.309232e-17 2.222792e-15 
1.980000e-13 2.175247e-15 6.048830e-17 2.235735e-15 
1.990000e-13 2.189225e-15 8.416603e-17 2.273391e-15 
2.000000e-13 2.233180e-15 8.438574e-17 2.317565e-15 
2.010000e-13 2.276564e-15 5.554287e-17 2.332107e-15 
2.020000e-13 2.289457e-15 6.293457e-17 2.352392e-15 
